"","Jurisdiction","Date","New.Cases","X7.day.Average.New.Cases","Cumulative.cases","Population..2018.","New.Case.Rate","X7.Day.Average.New.Case.Rate","Cumulative.Case.Rate","County.FIPS.Code","Longitude","Latitude","Georeferenced.Lat...Long","Date_adj","phase","phase2"
"11984","Mifflin",2020-03-10,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-02-25,"pop","base"
"11993","Clinton",2020-08-04,2,0.7,117,38684,5.2,1.8,302.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-21,"green","green"
"11997","Clinton",2020-05-07,4,1.1,41,38684,10.3,3,106,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-23,"red","red"
"12000","Clinton",2020-04-25,3,1.7,23,38684,7.8,4.4,59.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-11,"red","red"
"12009","Union",2020-04-14,1,1.7,21,44785,2.2,3.8,46.9,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-31,"red","red"
"12020","Huntingdon",2020-03-11,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-02-26,"pop","base"
"12022","Blair",2020-08-03,5,6.6,238,122492,4.1,5.4,194.3,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-20,"green","green"
"12075","Blair",2020-03-14,0,0,0,122492,0,0,0,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-02-29,"pop","base"
"12081","Huntingdon",2020-03-27,1,0.1,1,45168,2.2,0.3,2.2,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-13,"red","pop"
"12090","Union",2020-03-28,0,0.1,1,44785,0,0.3,2.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-14,"red","pop"
"12095","Huntingdon",2020-08-06,4,2,302,45168,8.9,4.4,668.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-23,"green","green"
"12104","Centre",2020-06-15,1,2.1,176,162805,0.6,1.3,108.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-01,"green","green"
"12120","Huntingdon",2020-07-22,1,1.4,275,45168,2.2,3.2,608.8,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-08,"green","green"
"12151","Union",2020-03-04,0,NA,0,44785,0,NA,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-02-19,"base","base"
"12163","Mifflin",2020-04-22,2,1.4,25,46222,4.3,3.1,54.1,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-08,"red","red"
"12180","Mifflin",2020-03-04,0,NA,0,46222,0,NA,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-02-19,"base","base"
"12193","Union",2020-06-19,1,0.6,86,44785,2.2,1.3,192,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-05,"green","green"
"12195","Clearfield",2020-03-07,0,NA,0,79388,0,NA,0,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-02-22,"pop","base"
"12238","Centre",2020-04-04,6,3.6,53,162805,3.7,2.2,32.6,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-21,"red","local"
"12243","Centre",2020-08-01,2,3.9,356,162805,1.2,2.4,218.7,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-18,"green","green"
"12263","Centre",2020-03-22,2,0.4,3,162805,1.2,0.3,1.8,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-08,"local","pop"
"12272","Clinton",2020-04-20,0,0.4,11,38684,0,1.1,28.4,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-06,"red","red"
"12302","Huntingdon",2020-06-20,0,0.1,240,45168,0,0.3,531.3,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-06,"green","green"
"12310","Blair",2020-05-29,2,0.3,51,122492,1.6,0.2,41.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-15,"green","yellow"
"12325","Clinton",2020-07-20,0,1.1,104,38684,0,3,268.8,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-06,"green","green"
"12352","Centre",2020-04-23,2,0.6,85,162805,1.2,0.4,52.2,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-09,"red","red"
"12365","Huntingdon",2020-03-12,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-02-27,"pop","base"
"12380","Blair",2020-04-10,1,0.7,11,122492,0.8,0.6,9,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-27,"red","red"
"12391","Clinton",2020-08-25,0,0.4,131,38684,0,1.1,338.6,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-08-11,"return","green"
"12402","Mifflin",2020-06-04,0,0.1,61,46222,0,0.3,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-21,"green","yellow"
"12418","Mifflin",2020-07-20,0,1.1,84,46222,0,2.5,181.7,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-06,"green","green"
"12419","Union",2020-07-25,5,1.6,124,44785,11.2,3.5,276.9,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-11,"green","green"
"12435","Union",2020-03-01,0,NA,0,44785,0,NA,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-02-16,"base","base"
"12436","Clearfield",2020-03-02,0,NA,0,79388,0,NA,0,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-02-17,"base","base"
"12439","Clearfield",2020-07-09,1,1.4,87,79388,1.3,1.8,109.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-25,"green","green"
"12475","Clinton",2020-06-22,0,1,71,38684,0,2.6,183.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-08,"green","green"
"12505","Blair",2020-03-09,0,0,0,122492,0,0,0,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-02-24,"pop","base"
"12507","Huntingdon",2020-07-09,2,0.4,257,45168,4.4,0.9,569,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-25,"green","green"
"12540","Huntingdon",2020-03-28,0,0.1,1,45168,0,0.3,2.2,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-14,"red","pop"
"12545","Blair",2020-06-28,0,1.9,75,122492,0,1.5,61.2,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-14,"green","green"
"12557","Mifflin",2020-06-18,0,0.3,63,46222,0,0.6,136.3,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-04,"green","green"
"12565","Mifflin",2020-08-16,1,0.9,127,46222,2.2,1.9,274.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-08-02,"return","green"
"12614","Union",2020-06-29,1,0.4,93,44785,2.2,1,207.7,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-15,"green","green"
"12636","Mifflin",2020-04-07,3,1.1,9,46222,6.5,2.5,19.5,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-24,"red","local"
"12649","Mifflin",2020-07-03,1,0.4,67,46222,2.2,0.9,145,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-19,"green","green"
"12666","Clinton",2020-07-09,3,2,94,38684,7.8,5.2,243,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-25,"green","green"
"12681","Blair",2020-07-02,4,1.3,83,122492,3.3,1,67.8,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-18,"green","green"
"12685","Union",2020-07-10,1,0.6,100,44785,2.2,1.3,223.3,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-26,"green","green"
"12699","Union",2020-08-26,0,2.9,361,44785,0,6.4,806.1,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-08-12,"return","green"
"12727","Blair",2020-05-12,0,0.7,34,122492,0,0.6,27.8,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-28,"yellow","red"
"12728","Clinton",2020-07-03,0,0.6,80,38684,0,1.5,206.8,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-19,"green","green"
"12772","Clinton",2020-05-31,1,0.6,57,38684,2.6,1.5,147.3,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-17,"green","yellow"
"12781","Clinton",2020-06-18,2,0.9,67,38684,5.2,2.2,173.2,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-04,"green","green"
"12787","Clinton",2020-04-06,0,0.6,4,38684,0,1.5,10.3,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-23,"red","local"
"12789","Clearfield",2020-05-24,0,0.3,37,79388,0,0.4,46.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-10,"yellow","yellow"
"12808","Mifflin",2020-04-05,0,0.6,5,46222,0,1.2,10.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-22,"red","local"
"12836","Union",2020-05-02,0,0.9,31,44785,0,1.9,69.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-18,"red","red"
"12837","Clearfield",2020-06-11,0,0.7,53,79388,0,0.9,66.8,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-28,"green","yellow"
"12850","Centre",2020-03-20,0,0.1,1,162805,0,0.1,0.6,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-06,"local","pop"
"12872","Clearfield",2020-04-03,2,0.7,7,79388,2.5,0.9,8.8,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-20,"red","local"
"12905","Mifflin",2020-05-13,1,0.7,56,46222,2.2,1.5,121.2,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-29,"yellow","red"
"12934","Clinton",2020-06-11,0,0.1,61,38684,0,0.4,157.7,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-28,"green","yellow"
"12938","Huntingdon",2020-05-15,3,7.9,209,45168,6.6,17.4,462.7,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-01,"yellow","red"
"12955","Mifflin",2020-08-04,2,2.7,114,46222,4.3,5.9,246.6,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-21,"green","green"
"12975","Mifflin",2020-03-25,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-11,"local","pop"
"12982","Clearfield",2020-05-10,0,0.4,31,79388,0,0.5,39,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-26,"yellow","red"
"12985","Clinton",2020-05-22,1,0.9,50,38684,2.6,2.2,129.3,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-08,"yellow","yellow"
"13046","Union",2020-05-28,1,0.7,57,44785,2.2,1.6,127.3,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-14,"yellow","yellow"
"13049","Clearfield",2020-05-25,3,0.7,40,79388,3.8,0.9,50.4,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-11,"yellow","yellow"
"13104","Huntingdon",2020-04-17,0,0.1,12,45168,0,0.3,26.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-03,"red","red"
"13118","Mifflin",2020-07-30,2,1.6,102,46222,4.3,3.4,220.7,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-16,"green","green"
"13127","Clinton",2020-04-05,2,0.6,4,38684,5.2,1.5,10.3,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-22,"red","local"
"13130","Union",2020-04-27,2,0.6,27,44785,4.5,1.3,60.3,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-13,"red","red"
"13168","Union",2020-08-07,2,6.9,213,44785,4.5,15.3,475.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-24,"green","green"
"13189","Clearfield",2020-08-10,0,4,174,79388,0,5,219.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-27,"green","green"
"13204","Blair",2020-08-07,8,8.6,274,122492,6.5,7,223.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-24,"green","green"
"13234","Blair",2020-05-02,2,0.7,28,122492,1.6,0.6,22.9,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-18,"red","red"
"13235","Huntingdon",2020-08-11,0,2,311,45168,0,4.4,688.5,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-28,"green","green"
"13241","Blair",2020-06-21,0,0.9,62,122492,0,0.7,50.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-07,"green","green"
"13262","Huntingdon",2020-08-10,2,2.7,311,45168,4.4,6,688.5,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-27,"green","green"
"13264","Centre",2020-05-24,0,1.3,148,162805,0,0.8,90.9,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-10,"yellow","yellow"
"13269","Blair",2020-05-24,0,1.1,49,122492,0,0.9,40,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-10,"yellow","yellow"
"13278","Huntingdon",2020-07-18,0,1.4,269,45168,0,3.2,595.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-04,"green","green"
"13362","Clinton",2020-05-27,0,0.9,55,38684,0,2.2,142.2,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-13,"yellow","yellow"
"13384","Mifflin",2020-03-06,0,NA,0,46222,0,NA,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-02-21,"pop","base"
"13416","Clinton",2020-08-08,1,0.6,119,38684,2.6,1.5,307.6,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-25,"green","green"
"13426","Huntingdon",2020-06-16,0,0.3,239,45168,0,0.6,529.1,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-02,"green","green"
"13428","Mifflin",2020-04-26,2,1.4,31,46222,4.3,3.1,67.1,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-12,"red","red"
"13445","Blair",2020-04-27,0,1,23,122492,0,0.8,18.8,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-13,"red","red"
"13447","Clinton",2020-08-10,1,1.1,123,38684,2.6,3,318,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-27,"green","green"
"13454","Union",2020-07-31,31,6.6,165,44785,69.2,14.7,368.4,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-17,"green","green"
"13461","Huntingdon",2020-04-06,1,0.6,5,45168,2.2,1.3,11.1,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-23,"red","local"
"13463","Mifflin",2020-03-21,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-07,"local","pop"
"13466","Clearfield",2020-08-25,1,1.6,219,79388,1.3,2,275.9,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-08-11,"return","green"
"13480","Union",2020-03-16,0,0,0,44785,0,0,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-02,"pop","base"
"13484","Mifflin",2020-05-31,0,0.1,61,46222,0,0.3,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-17,"green","yellow"
"13490","Union",2020-06-04,6,2.1,72,44785,13.4,4.8,160.8,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-21,"green","yellow"
"13515","Huntingdon",2020-08-16,3,4,337,45168,6.6,8.9,746.1,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-08-02,"return","green"
"13524","Centre",2020-06-10,0,0.7,162,162805,0,0.4,99.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-27,"green","yellow"
"13525","Clinton",2020-08-21,0,0.1,129,38684,0,0.4,333.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-08-07,"return","green"
"13526","Clinton",2020-07-24,0,0.6,107,38684,0,1.5,276.6,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-10,"green","green"
"13529","Union",2020-06-23,1,1,91,44785,2.2,2.2,203.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-09,"green","green"
"13554","Clearfield",2020-04-08,0,0.6,8,79388,0,0.7,10.1,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-25,"red","local"
"13555","Centre",2020-03-07,0,NA,0,162805,0,NA,0,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-02-22,"pop","base"
"13611","Clearfield",2020-03-22,0,0,0,79388,0,0,0,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-08,"local","pop"
"13618","Clearfield",2020-07-24,5,2.1,118,79388,6.3,2.7,148.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-10,"green","green"
"13631","Blair",2020-06-03,0,0.6,53,122492,0,0.5,43.3,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-20,"green","yellow"
"13642","Blair",2020-05-07,0,1,32,122492,0,0.8,26.1,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-23,"red","red"
"13647","Centre",2020-07-12,7,3.1,251,162805,4.3,1.9,154.2,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-28,"green","green"
"13651","Clinton",2020-06-26,0,0.9,76,38684,0,2.2,196.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-12,"green","green"
"13667","Mifflin",2020-07-15,2,1,78,46222,4.3,2.2,168.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-01,"green","green"
"13668","Union",2020-03-11,0,0,0,44785,0,0,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-02-26,"pop","base"
"13682","Clearfield",2020-07-13,2,2.4,99,79388,2.5,3.1,124.7,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-29,"green","green"
"13696","Union",2020-08-01,7,6.9,172,44785,15.6,15.3,384.1,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-18,"green","green"
"13712","Union",2020-07-21,1,0.7,115,44785,2.2,1.6,256.8,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-07,"green","green"
"13719","Clearfield",2020-06-06,0,1,49,79388,0,1.3,61.7,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-23,"green","yellow"
"13760","Blair",2020-03-26,0,0.1,1,122492,0,0.1,0.8,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-12,"local","pop"
"13767","Mifflin",2020-08-21,2,1.9,138,46222,4.3,4,298.6,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-08-07,"return","green"
"13788","Union",2020-08-22,4,8.7,354,44785,8.9,19.5,790.4,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-08-08,"return","green"
"13804","Clearfield",2020-03-27,0,0.3,2,79388,0,0.4,2.5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-13,"red","pop"
"13816","Mifflin",2020-06-13,0,0,61,46222,0,0,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-30,"green","green"
"13842","Huntingdon",2020-05-08,1,14.9,154,45168,2.2,32.9,340.9,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-24,"yellow","red"
"13843","Clearfield",2020-05-05,0,1.3,28,79388,0,1.6,35.3,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-21,"red","red"
"13863","Clinton",2020-07-07,5,0.9,86,38684,12.9,2.2,222.3,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-23,"green","green"
"13866","Blair",2020-06-13,0,0.3,56,122492,0,0.2,45.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-30,"green","green"
"13872","Blair",2020-03-31,0,0.7,5,122492,0,0.6,4.1,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-17,"red","pop"
"13906","Centre",2020-08-13,6,2.7,389,162805,3.7,1.7,238.9,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-30,"green","green"
"13912","Blair",2020-07-06,2,2,89,122492,1.6,1.6,72.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-22,"green","green"
"13916","Centre",2020-04-08,2,4.3,66,162805,1.2,2.6,40.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-25,"red","local"
"13927","Centre",2020-07-17,7,5,278,162805,4.3,3.1,170.8,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-03,"green","green"
"13959","Centre",2020-05-09,0,2.1,127,162805,0,1.3,78,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-25,"yellow","red"
"13965","Mifflin",2020-04-11,1,0.9,11,46222,2.2,1.9,23.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-28,"red","red"
"13983","Union",2020-05-22,0,1.9,52,44785,0,4.1,116.1,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-08,"yellow","yellow"
"14019","Huntingdon",2020-05-06,49,15,145,45168,108.5,33.2,321,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-22,"red","red"
"14022","Clearfield",2020-04-23,0,0.3,16,79388,0,0.4,20.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-09,"red","red"
"14050","Union",2020-04-02,1,0.6,5,44785,2.2,1.3,11.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-19,"red","local"
"14057","Blair",2020-06-08,0,0.3,54,122492,0,0.2,44.1,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-25,"green","yellow"
"14075","Mifflin",2020-05-17,0,0.6,58,46222,0,1.2,125.5,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-03,"yellow","red"
"14077","Centre",2020-03-03,0,NA,0,162805,0,NA,0,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-02-18,"base","base"
"14101","Centre",2020-08-18,7,4.3,410,162805,4.3,2.6,251.8,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-08-04,"return","green"
"14113","Mifflin",2020-06-28,2,0.4,66,46222,4.3,0.9,142.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-14,"green","green"
"14118","Huntingdon",2020-05-19,1,2.4,217,45168,2.2,5.4,480.4,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-05,"yellow","red"
"14121","Centre",2020-07-27,9,6.7,342,162805,5.5,4.1,210.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-13,"green","green"
"14142","Centre",2020-06-30,4,1.6,207,162805,2.5,1,127.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-16,"green","green"
"14146","Blair",2020-07-23,7,5.6,163,122492,5.7,4.5,133.1,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-09,"green","green"
"14149","Blair",2020-05-17,0,1.1,41,122492,0,0.9,33.5,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-03,"yellow","red"
